Protein_name	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score
Q12789	1	0.3075089073430929	0.14811061	0.16666666666666666	0.8973026339792298	0.9220191642628568
P04406	1	0.8250245222417344	0.78921723	0.0	0.7962166349976633	0.7291019825270224
Q8NA19	0	0.535913229508485	0.14811061	0.0273972602739726	0.3401824615136172	0.2673851644596158
P47900	0	0.016604448085870117	0.14811061	0.0030959752321981426	0.059573006933990265	0.027906057157858103
P47901	0	0.011121215507941005	0.14811061	0.0	0.2009163918861553	0.0662285233673907
P30481	0	0.3437886064346005	0.14811061	0.026881720430107527	0.23731784886192644	0.34135929896422884
Q15785	1	0.2532246232363422	0.54641145	0.125	0.7967362147659058	0.7507489882521897
Q9H6V3	0	0.6785690203653408	0.1530802	0.5	0.23313088095295065	0.2604955541694209
Q9UQN3	0	0.2716525812108148	0.14811061	0.0	0.5678402971758268	0.4925828994702883
Q06730	0	0.006418538210812806	0.14811061	0.009924262209454164	0.20257885604772102	0.07754213980908313
B4DR88	1	0.7287801685114164	0.9842993	0.7931034482758621	0.32800319505938763	0.5306724601722771
Q06732	0	0.02934539146918116	0.14811061	0.0107747562852745	0.166610555900242	0.06711875682418719
P62314	1	0.9701226034654492	0.9989434000000001	0.3076923076923077	0.9557884464391716	0.99109813312096
Q53GS9	1	0.5838328748447428	0.89467216	0.041237113402061855	0.9399632231024416	0.9868811325655268
Q5T6F0	0	0.6085642122597982	0.1583469	0.20512820512820512	0.5565299629554619	0.4447533388392809
P17021	0	0.047516326314195716	0.14811061	0.011011301072153	0.07435299828520367	0.05055466486215098
Q8N5M1	0	0.18886424696056384	0.14811061	0.0	0.22122311589656646	0.1888791744263433
Q8WTP9	0	0.14177375056367866	0.14811061	0.029411764705882363	0.14341498057250446	0.14264288400670316
A0FGX0	0	0.4225683836844602	0.14811061	0.0	0.16618474847505466	0.21918246783605572
P05113	0	0.04475117114596916	0.14811061	0.0	0.15076416539051174	0.07341587665473714
Q86TA1	0	0.4417680063121476	0.14811061	0.0	0.14052444905790282	0.16245494388160536
O76071	0	0.3572075924896417	0.14811061	0.18095238095238086	0.5746530664402486	0.4680691547803236
Q7L7W2	0	0.6891486654812207	0.14811061	0.0	0.3035494857424303	0.3546676890713858
Q13950	0	0.3664284026941503	0.14811061	0.25	0.6440031530892597	0.4241602735084506
Q9UL26	0	0.8165552262937028	0.14811061	0.02325581395348837	0.2456962707291893	0.2441201085333629
Q9BRQ3	0	0.02804976714837111	0.14811061	0.16666666666666666	0.06524288664629592	0.06625047802691772
B1AL69	0	0.08754675438862433	0.14811061	0.0	0.14614458622840962	0.15034968279805386
Q96SQ7	0	0.4593480031281406	0.20027404	0.0	0.2248882026849166	0.06709024088018348
P57078	0	0.07404002744395165	0.14811061	0.029411764705882363	0.5097321510825664	0.4414623490629909
P32418	0	0.4030427482714173	0.14811061	0.0	0.18737829640097914	0.07707351108710933
P57071	0	0.019035192500002164	0.33947706	0.015195602974458454	0.7430349096213757	0.5430733376972142
Q9BVK6	0	0.5377376188476379	0.14811061	0.0	0.7468502825769552	0.7644270674208782
P57076	0	0.8980694075324754	0.14811061	0.09090909090909093	0.22486176257647428	0.2042022979704444
Q96NB2	0	0.466951279728968	0.14811061	0.0	0.7215373265566742	0.4846751419672908
Q9HD40	1	0.7614937008191358	0.17779	0.0	0.5760143700965312	0.5785195044813399
Q9UKI8	0	0.5712952418026485	0.14811061	0.03736263736263736	0.30723165464885666	0.2752068150920297
Q96EV8	0	0.01956524394205756	0.14811061	0.0	0.1962131395260977	0.1847658503263716
B1ALK7	0	0.199468495800726	0.15245327	0.03157894736842105	0.22968371227409404	0.2561739063525607
Q9Y271	0	0.013584410540555055	0.14811061	0.0	0.10388903493535176	0.048128247953311984
Q9Y274	0	0.2666720853484373	0.14811061	0.0	0.10099711894587383	0.04691135657227295
P22301	0	0.04416047236623381	0.14811061	0.0	0.09008201548624896	0.040393800418615664
P16619	0	0.00155725508156809	0.14811061	0.0	0.054229544536299135	0.037271331385789135
Q8N9I5	0	0.008793771891785004	0.14811061	0.0	0.06127114619668166	0.020204015562236725
Q86WI5	0	0.004688472012575429	0.14811061	0.0	0.09287320570458213	0.07645260783395667
P41231	0	0.07795766689168275	0.14811061	0.003745318352059925	0.1646363879957917	0.05373280362523946
P10144	0	0.16770513278718452	0.14811061	0.0	0.6998835099907501	0.5117922592957137
O96013	1	0.17304109366022813	0.18251035	0.03285420944558522	0.632960882971343	0.3998021943111271
Q70EL4	0	0.015495014170506291	0.14811061	0.02205882352941177	0.6764370778153134	0.6690577156268591
Q9Y3B7	1	0.9498633271097772	0.14811061	0.14285714285714285	0.809945737746703	0.9688506583252692
Q9Y3B1	0	0.4632949838969717	0.14811061	0.0	0.15761402269481195	0.06668866667433891
P22460	0	0.22587985963572454	0.14811061	0.0	0.12954512892345196	0.06138075610784768
P0CJ78	0	0.06214742422491028	0.14811061	0.008636875704093128	0.4862798970690347	0.2827535562205513
Q5LJA5	1	0.3845030080956818	0.14811061	0.0	0.20015992365049104	0.3050636270697259
P23434	0	0.02596259424014095	0.14811061	0.0	0.33396809815856626	0.31832398251149924
Q8NGX2	0	0.007117203260919781	0.14811061	0.0	0.4172148049998421	0.5747619188028849
Q8TCQ1	0	0.14227354355621907	0.14811061	0.0	0.1891967761895408	0.11656436439808428
H7BYT1	0	0.39217874929273777	0.5825212	0.037037037037037035	0.4448633313347583	0.5135562715053679
Q96DM3	0	0.41652879973739215	0.37321220000000005	0.3333333333333333	0.6215801181426478	0.5437988572716866
Q0VGE8	0	0.051347313408847135	0.14811061	0.010463899546564352	0.6510131325690388	0.319710817058358
Q99766	0	0.3287629978824464	0.14811061	0.0	0.467328853992136	0.2969327443319407
Q99767	0	0.5861591787666146	0.14811061	0.024630541871921183	0.20948214232652546	0.16775381979336407
P98095	0	0.10094417758185163	0.14811061	0.023006134969325152	0.07498351593719622	0.04222801096642558
Q9Y5B8	0	0.8780502691280713	0.14811061	0.08333333333333333	0.2858046072109797	0.39270623938730376
P19397	0	0.007308539676113561	0.14811061	0.0	0.20929239694273585	0.12844659542671938
P04899	1	0.6825368889471379	0.14811061	0.0425531914893617	0.4091628345165304	0.2336582677860434
Q9ULU8	0	0.7170516946575376	0.14811061	0.043478260869565216	0.30751167963034104	0.12887255736697115
Q9H9S3	0	0.17767812827348273	0.14811061	0.0	0.5491702441926567	0.8830465040829251
Q8IZD4	1	0.3999703795002935	0.14811061	0.4	0.5961373167922999	0.8963224457617387
P13945	0	0.008804778221152979	0.14811061	0.0	0.14698088880580693	0.05996949898525643
Q9BZ72	0	0.1501896938111553	0.7500195	0.1176470588235294	0.2097781180608288	0.1020697610307286
Q9NZ81	0	0.45283753955999395	0.14811061	0.0	0.18250430157999672	0.10770369647161017
Q9HCK4	0	0.1267891234402785	0.5697211	0.008856088560885609	0.3674439440069879	0.1903894029302326
P55008	0	0.5608124299799302	0.15125154	0.0	0.2630693457484289	0.09590501830237502
Q9UN30	0	0.24415177648053416	0.14811061	0.041666666666666664	0.2479280268730834	0.247742299486596
Q9H8Y8	0	0.34484513133062616	0.14811061	0.13636363636363635	0.3525362188908963	0.5471539975917399
P22681	1	0.5311011378351576	0.14811061	0.09401709401709404	0.3992685028404213	0.32187231629317525
Q8NCY6	0	0.34024384068559943	0.14811061	0.043478260869565216	0.37359672535414856	0.5060241905975257
Q9NR81	0	0.014586872499930919	0.14811061	0.028571428571428567	0.40547350515108976	0.24641096395165246
Q3KNW1	0	0.0252429132664688	0.14811061	0.007197696737044145	0.4777532891279999	0.4288072582476869
Q9H1B7	0	0.8542420948702135	0.43199542	0.0	0.7367960915812855	0.7059052321857654
Q9HB63	0	0.05400079314215538	0.14811061	0.0	0.22206265510229	0.09051088106911492
Q01860	1	0.21212274964856107	0.14811061	0.00851063829787234	0.6919933329837356	0.5838881445787182
P84098	1	0.9380202887314156	0.14811061	0.1111111111111111	0.9661250303497526	0.9921265876306898
Q9Y2A0	0	0.036194372644785186	0.14811061	0.125	0.2865686237606557	0.392049603965099
O14628	0	0.002342180582743879	0.14811061	0.0076788830715532296	0.2112677578189497	0.2778715114218885
F5H6C2	0	0.7539425865743579	0.14811061	0.1016949152542373	0.2939978334215442	0.4648792406770971
P13056	0	0.05372353898881136	0.14811061	0.06521739130434782	0.6287994291411437	0.3987168353174403
P47736	0	0.380927951635366	0.14811061	0.0	0.6646629927080137	0.5
Q5T5M9	0	0.024157110643509755	0.14811061	0.045454545454545456	0.491645477481294	0.4288663816677947
Q9BT92	0	0.10004002422510444	0.1526514	0.10526315789473684	0.2638029973339075	0.555328338869039
P58557	0	0.8018124397783628	0.14811061	0.2	0.5	0.5372034850995547
Q8N5H7	0	0.44740067810893336	0.14811061	0.037037037037037035	0.18791599105631132	0.3082967021480124
P51788	0	0.2260828793678688	0.14811061	0.047619047619047616	0.4033739853272504	0.18007226862800765
Q9H8T0	0	0.5569026743024541	0.14811061	0.17857142857142858	0.5134634067092928	0.4492850759823484
Q9HB07	1	0.08044734291915265	0.14811061	0.0	0.5538610018084011	0.7163626587856361
O75528	0	0.7571025655927783	0.14811061	0.0	0.4159479426080194	0.3508990089437859
F5GWN5	0	0.06815263396382415	0.89724874	0.04385964912280702	0.3534913347911532	0.5676841548728339
P11310	1	0.3861900673257137	0.14811061	0.0625	0.8746154977258266	0.8005969859637287
Q6V0I7	0	0.20747140153633253	0.14811061	0.012182741116751269	0.4620715274152818	0.4533397293283664
P0DMU7	0	0.7890719174083215	0.14811061	0.038461538461538464	0.0922925802629202	0.08678388409732685
P0DMU8	0	0.7890719174083215	0.14811061	0.038461538461538464	0.0922925802629202	0.08678388409732685
H7BXG1	0	0.2761477335478431	0.14811061	0.09090909090909093	0.15320426721162447	0.19701643274675007
Q9H478	0	0.11372737319318772	0.14811061	0.0	0.22980093729666634	0.3647366144742306
E9PB39	0	0.1217710719465977	0.14811061	0.016129032258064516	0.17608096096353335	0.13160214109403606
Q9P291	0	0.4758378981226836	0.26981664	0.0	0.4827243803218906	0.4564998379310939
Q9Y6H6	0	0.11342543397624005	0.14811061	0.0	0.5899941375422098	0.3009034592304567
Q9Y2M5	0	0.0472240806968836	0.14811061	0.013392857142857142	0.5539321927080416	0.3969966118918928
Q6P9G8	0	0.05913345640896565	0.14811061	0.06666666666666668	0.13825926730174007	0.1744432534148979
Q9H4H8	0	0.07119430360885208	0.14811061	0.0	0.6313065430216684	0.7529469076829681
O94850	0	0.26517788176417645	0.14811061	0.0	0.17159514466516013	0.18654404792753126
Q99489	0	0.3397434291985605	0.14825998	0.0	0.44425751882294995	0.41189300592705336
Q01546	0	0.1177918472063725	0.14811061	0.13846153846153847	0.3947653887782108	0.3811482777662793
A6NI15	0	0.07850986501095111	0.14811061	0.0	0.11226576729535334	0.15726280003104576
O75879	1	0.3198988062858087	0.14811061	0.4	0.5549584007825703	0.9233351737605942
O43557	0	0.0256779731400496	0.14811061	0.0	0.07966392635881803	0.10057068821710577
Q8N1C8	1	0.9361470967390896	0.95217603	0.15789473684210525	0.2055352603322957	0.3332830131723181
P46952	0	0.25646099595361305	0.14811061	0.16666666666666666	0.3778162564665696	0.4504735357354265
Q14695	0	0.1877080966396013	0.14811061	0.0	0.29640345605676305	0.4051033373078586
Q14694	1	0.3847119916938952	0.14811061	0.010416666666666666	0.8814045770958101	0.9281048234640649
Q14693	0	0.2520500168809983	0.14811061	0.0	0.7677357730168409	0.6463474999765572
Q9BYZ4	0	0.20398717850129253	0.16281685	0.0	0.19025294730611603	0.2046337473213959
Q9BYZ6	0	0.19334405095939605	0.14811061	0.030303030303030307	0.5	0.3231313850961839
Q16690	0	0.522175756526092	0.14811061	0.04838709677419355	0.15697625509800486	0.09958121058827354
O14817	0	0.004916252133070144	0.14811061	0.0	0.08754015330756798	0.03406632990742976
B3KW06	0	0.5221817458274555	0.14811061	0.0	0.3503989477433675	0.5633406763168188
P04424	0	0.2745522143169936	0.14811061	0.0	0.5809184032788759	0.7989893282019543
O60306	1	0.17326053601693278	0.6389803000000001	0.5	0.9725807012359534	0.9911773740310322
Q6ZNJ8	0	0.0070015368933663905	0.14811061	0.16666666666666666	0.16433483598165505	0.2276150118221724
Q9UBV2	0	0.7521310383104255	0.14811061	0.0576923076923077	0.4698284863314687	0.4496520601991512
B4DP61	1	0.4607984943228874	0.14811061	0.3333333333333333	0.5512601812501704	0.6198298909516814
P47929	0	0.27703161968498	0.16077851	0.07692307692307693	0.8547232539196065	0.6777019764524685
O60909	0	0.5452032303277665	0.14811061	0.1	0.12834232639359547	0.056425465147260975
O60906	0	0.2314592208536323	0.14811061	0.0	0.07448555709871531	0.04031827411056107
O60907	0	0.6805629936604142	0.14811061	0.1789617486338798	0.36689802691138906	0.2836542235695476
Q9UBP9	0	0.4762942532875598	0.55325484	0.018867924528301886	0.8423363321443796	0.731540016649108
Q9UBP6	1	0.6255445251530976	0.14936465	0.3333333333333333	0.6702538803168591	0.9266297161416556
Q6FHL7	0	0.017333907442592028	0.14811061	0.0	0.13083840525035492	0.15614888912855845
P60900	1	0.8266274829377791	0.14811061	0.16666666666666666	0.8064084322096707	0.8026213636387864
Q63ZY3	1	0.8271664152076182	0.14811061	0.0450281425891182	0.3310131026161585	0.5196054642408339
Q13114	0	0.2342300912009057	0.14811061	0.038461538461538464	0.3354819258270864	0.3669264999440821
P20719	0	0.16948878938312806	0.14811061	0.01327433628318584	0.2321583968572219	0.13510438556322546
Q9BS91	0	0.003268320529595465	0.14811061	0.0	0.11784592375403086	0.12014919107170095
Q8IUE6	0	0.8445101732725078	0.14811061	0.0	0.8309561503327313	0.7918652921755741
O95155	1	0.4461192498083033	0.14811061	0.13636363636363635	0.6587307059851285	0.7403604285938628
Q9P2F8	0	0.11264579031270915	0.14811061	0.0196078431372549	0.731824765794515	0.5611883330686369
P31268	0	0.2516981285458383	0.14811061	0.013333333333333334	0.3305777367382139	0.17952670663758996
Q9P2F6	0	0.2759242282929924	0.23166554	0.01282051282051282	0.2639172042886933	0.07959007577260645
O95158	0	0.14024737421432412	0.14811061	0.4	0.11338553222460247	0.060445191443016716
Q9NZU5	0	0.1993633318967346	0.14811061	0.07377049180327869	0.2595224626720333	0.2582249838604689
Q9NP70	0	0.08932521044706881	0.14811061	0.0	0.04382489850349098	0.02645092491627252
Q9UEU5	0	0.09944297415859872	0.14811061	0.0	0.12599657233420758	0.1321876627753499
Q9UKG4	0	0.03696556708453319	0.14811061	0.0	0.05718892181986104	0.09145277809253252
Q9UKG1	0	0.2450419311757843	0.14811061	0.09523809523809523	0.4477863469148872	0.3185266400191138
Q30154	0	0.09593888486458332	0.14811061	0.017543859649122806	0.4376964061992736	0.3483584626741656
Q12846	0	0.19158079280385765	0.5660326999999999	0.045454545454545456	0.3408691464857446	0.2882978193471272
Q9Y217	0	0.3151822387728828	0.14811061	0.0	0.1934887267968077	0.1462527685596707
Q12840	0	0.636304410590125	0.14811061	0.060240963855421686	0.6901980110687499	0.6738313182895329
Q8N543	0	0.1306015233855624	0.14811061	0.0	0.7381974566082735	0.938123834926121
P25929	0	0.024199432377241595	0.14811061	0.00303951367781155	0.1870368797620124	0.08261265071494034
Q6P5X7	0	0.005634495920726229	0.14811061	0.3333333333333333	0.12595989298048055	0.12047893544587515
O14653	0	0.19567166795110685	0.14811061	0.21052631578947367	0.11150731567520697	0.12812373320009052
Q9H7T3	0	0.21425486583243156	0.14811061	0.07142857142857142	0.12072518441638845	0.08356686855052961
Q05996	0	0.12208674588683825	0.14811061	0.0	0.13768317437141708	0.04712480653866119
P02689	0	0.7006559876420316	0.14811061	0.041666666666666664	0.1340392292097539	0.08315986058175975
Q14194	0	0.5447987479436135	0.14811061	0.07692307692307693	0.6841406676965854	0.6106400619233502
Q13938	0	0.21719020741742998	0.14811061	0.03669724770642202	0.15993628476381253	0.04828775088784764
O75643	1	0.3794578353079463	0.3699493	0.6551724137931034	0.9476111972607032	0.9879952451970444
Q13084	1	0.5329723800621288	0.14811061	0.14285714285714285	0.9106782354771656	0.9832253823305076
O14656	0	0.2404065511902496	0.14811061	0.0	0.25170409674708816	0.1633506370467595
Q8IXX5	0	0.18078312203505406	0.14811061	0.125	0.14164627339911054	0.17207062512680382
Q99747	0	0.6559757673643118	0.14811061	0.08333333333333333	0.3166163221012656	0.29016092677605165
Q8IUX1	0	0.1767469736295247	0.14811061	0.09090909090909093	0.1678877975970616	0.152981960983787
Q5SGD2	0	0.333154233898064	0.14811061	0.0	0.16771094436565964	0.13236059039623665
Q8N635	0	0.5508338452243546	0.14811061	0.0	0.3113406383640762	0.5107809824168655
Q8WTX7	0	0.06033638592631719	0.14811061	0.0	0.3210998562101637	0.2965328922705076
B4DQN9	0	0.7725930920720336	0.72336775	0.06451612903225806	0.7270877737169549	0.8819803624281413
Q7Z2D5	0	0.07471341603679665	0.14811061	0.06666666666666668	0.3754843489168419	0.08523023947197828
Q9H7E2	1	0.9058352396605981	0.20536302	0.2258064516129032	0.8965470816939218	0.953823500309258
Q6P444	0	0.3742860332053233	0.14811061	0.0	0.4283930229840901	0.6489845422634882
Q6IBR0	1	0.8593494096775283	0.85299695	0.1	0.1579230270628786	0.2135050561176329
Q9HCI6	0	0.5741190088551936	0.14811061	0.17647058823529413	0.12496743182680922	0.05147759145175639
A8K5H9	0	0.05064981788512337	0.14811061	0.00909090909090909	0.06776892932885714	0.07465168093550849
Q7Z794	0	0.06449027365848284	0.14811061	0.13703703703703704	0.3532395994160544	0.4000570913863955
Q8WXG8	0	0.5656539628284094	0.14811061	0.05952380952380953	0.3509649532244973	0.32341050785128433
P47872	0	0.008400554715448882	0.14811061	0.0	0.07634404114088274	0.03438702450003568
Q2TAL6	0	0.053430516478098634	0.14811061	0.05172413793103448	0.0795508838644233	0.06165808428853267
Q16774	0	0.8724152726798277	0.14811061	0.08695652173913042	0.5661309025257448	0.5177729836318413
Q96KN9	0	0.045986990073146466	0.14811061	0.06382978723404255	0.14377805672327498	0.1715634397349131
Q96KN8	0	0.1709030980671901	0.14811061	0.07692307692307693	0.38235093192134106	0.252432570659566
Q7Z570	0	0.07310749029707064	0.14811061	0.26666666666666666	0.2163573977578394	0.09833468613919226
Q9Y2C4	1	0.20039739156421105	0.14811061	0.0	0.4935430959006299	0.4565190916650213
Q9Y2C5	0	0.00716435274106088	0.14811061	0.045454545454545456	0.4523600482747913	0.5215033431800918
Q9HB89	0	0.012201957300334463	0.14811061	0.0	0.124157586621529	0.05954137697555961
P06737	1	0.6444980986778933	0.9708798000000001	0.0	0.8769761531466316	0.847493050566948
Q9Y2C9	0	0.06840364160104094	0.14811061	0.05121951219512195	0.15141711545313088	0.15390816469811516
P55060	1	0.5296110627281827	0.14811061	0.2	0.8963886239343832	0.9669722600583932
Q86YV0	0	0.3124557499071426	0.14811061	0.08888888888888889	0.2539296950030087	0.18949919144757466
P51946	0	0.23106277520307994	0.17842992	0.18181818181818185	0.6402362832565833	0.6819898393171177
Q9BVT8	0	0.015010699903053345	0.14811061	0.15384615384615385	0.2475693086902441	0.1947065842420713
Q9H2C2	0	0.034321668782188106	0.14811061	0.0	0.0598773082984481	0.07280650219935014
O14543	0	0.04141148846268875	0.14811061	0.05084745762711865	0.30071611674502136	0.20789650580517244
Q96GQ7	1	0.9486918283330704	0.7784054	0.6056338028169014	0.9772075532725484	0.9946955372819232
Q86UY0	1	0.8467443816350017	0.911434	0.2352941176470588	0.06384399656145959	0.060611832027065465
A6NGB9	0	0.05116314302226888	0.14811061	0.0	0.2011093978964263	0.19094593895471948
Q68DC2	0	0.09401478605952927	0.14811061	0.034196891191709836	0.15207625490814933	0.18144698040342894
P14868	1	0.8457093305111177	0.14811061	0.3333333333333333	0.9115252358196098	0.97757865331796
Q93096	0	0.8904203909261988	0.14811061	0.013888888888888888	0.15831552229250398	0.07062849009325238
P05090	0	0.12767238672816322	0.14811061	0.07142857142857142	0.4431914594658383	0.33998225299497065
P06681	0	0.07831331915984506	0.14811061	0.017595307917888558	0.028522924451269176	0.012940798582749971
Q15349	0	0.4310646996506704	0.4336122	0.04066736183524505	0.16081047341346022	0.20195904187985084
A8K8Y5	0	0.007220560019450329	0.14811061	0.0098117210289048	0.13906317859969705	0.16105457600150944
P02774	0	0.519841360584577	0.14811061	0.15384615384615385	0.5281678923207306	0.3148038921834787
Q59HD9	0	0.17368229594395576	0.14811061	0.008130081300813009	0.25532832958001866	0.4226255996600931
P78451	0	0.032240043353561565	0.14811061	0.0625	0.1817961501144741	0.192071234000992
Q96Q07	0	0.15359910438368996	0.14811061	0.015267175572519085	0.6183116365953006	0.45450816347201006
Q9H2U1	1	0.6159655738306368	0.89054924	0.8421052631578947	0.9556176256576486	0.9902487726534354
Q9UK73	0	0.10816255178302092	0.35057527	0.0468384074941452	0.3501349368650189	0.34534906949090205
Q9H672	0	0.13807008293286158	0.14811061	0.031725888324873094	0.6850003813396865	0.5684390124939707
Q9H3K6	1	0.14398064834779375	0.14811061	0.16666666666666666	0.9408685990772622	0.9402037655905384
P04054	1	0.10099927888636223	0.14811061	0.06666666666666668	0.14709566688129194	0.0730429373136017
Q6X784	0	0.2042886571784096	0.14811061	0.05555555555555555	0.028901288924480708	0.01951394138836444
B2RWP4	0	0.08856782882607522	0.7898906	0.022727272727272728	0.2606428685664041	0.4103955330005129
Q9UHL3	0	0.06400036882733348	0.14811061	0.0	0.15519233551704242	0.22116744172509364
Q9UNP4	0	0.23446360778262715	0.14811061	0.0	0.12096101062031593	0.047200726248970114
Q6PGQ1	0	0.16168548848602174	0.14811061	0.0	0.4352033840033657	0.3571772149728918
O94873	0	0.09261656454984292	0.14811061	0.08928571428571429	0.2822885758359294	0.4639740478667971
Q71UI9	1	0.9148924210696217	0.14811061	0.0	0.8760090712331404	0.8611004083949644
O14830	0	0.14285236551787922	0.14811061	0.0875	0.22318551682740628	0.08739974345271025
Q9BYX4	1	0.4768126188090625	0.14811061	0.734375	0.2145982558371028	0.19693131819732615
Q6NSI4	1	0.1668068995742446	0.14811061	0.0	0.5541228140829911	0.4922135531928506
Q6NSI1	0	0.3126573461482861	0.14811061	0.05007153075822604	0.17903009329722205	0.2458789529513209
P25445	0	0.3594640577501788	0.14811061	0.0	0.2476246737455139	0.15587578174856628
O60320	0	0.0372923311601169	0.14811061	0.05882352941176471	0.3949285180739137	0.4587993715324901
Q8TEN0	0	0.5959667959416813	0.3530344	0.0	0.16191693427039752	0.16815879954161495
Q9UBR4	0	0.05189818334783481	0.14811061	0.03954802259887006	0.12281350198945767	0.057406723206667634
F5H282	1	0.8914557589354157	0.14811061	0.2352941176470588	0.6798694664651653	0.8501115298661084
Q96BZ9	0	0.3784447533570352	0.14811061	0.0	0.14744910043847656	0.4526434592812794
Q96IC2	1	0.7134026008027484	0.14811061	0.8333333333333334	0.521685710172161	0.4792572987012286
Q96DT6	0	0.28771801073046577	0.14811061	0.2727272727272727	0.3045958721334027	0.2385094190506258
Q08AL9	0	0.44585210319534907	0.15865308	0.010362694300518135	0.12862818091585385	0.13337375015345093
Q8WTT2	1	0.7166048070570441	0.22381818	0.2727272727272727	0.98030564936027	0.9944455799292164
Q9H0J4	0	0.761316249360275	0.14811061	0.07692307692307693	0.5096171340727805	0.5458584692446782
Q9NX95	0	0.09455392940449277	0.14811061	0.08823529411764706	0.4317008700657325	0.27364778224611525
Q8IUC0	0	0.008551858819819184	0.14811061	0.0	0.07879063918067758	0.06318111842253431
Q8IUC1	0	0.03767344868598181	0.14811061	0.0	0.09753912920609364	0.035540987046078235
Q9P2X7	0	0.5	0.14811061	0.3333333333333333	0.54336814634173	0.4724464519340773
P55212	0	0.4616133721733998	0.14811061	0.0	0.18281300665650904	0.25118588927369245
A4D2J0	0	0.0581294659026167	0.14811061	0.07142857142857142	0.2414316984608539	0.2780742499461485
P51686	0	0.008042509992440446	0.14811061	0.0	0.09440711537205446	0.041759542467077485
Q9H6T3	0	0.8925771120336196	0.5708585	0.12903225806451613	0.6308010317779091	0.8708907281959715
P22492	0	0.8518908909127818	0.14811061	0.2857142857142857	0.9168620183518412	0.8383105495903485
Q32P44	0	0.5386793631099877	0.19845696	0.18253968253968253	0.6787801137390139	0.7485710662987715
Q86T82	0	0.18389555565491436	0.16154279	0.0273972602739726	0.7385240774258276	0.7490209028792707
Q03924	0	0.01958243027805541	0.14811061	0.009464655427388346	0.12863976374969907	0.04643794449008898
Q6NUP5	0	0.05447069475625212	0.14811061	0.0	0.26421624565491764	0.4142730827730047
Q12864	0	0.3767264918904945	0.8984901	0.0198019801980198	0.1281696247473953	0.08782644883243453
Q5JY77	0	0.044253696973823836	0.14811061	0.04	0.24997202567226096	0.10059879814697427
P02511	1	0.14109398849639931	0.15405022	0.17647058823529413	0.2741900323746229	0.21046192297732352
Q7L8S5	0	0.5870376361357392	0.14811061	0.2222222222222222	0.5442764335960296	0.3952239596286854
I6L957	1	0.9318981832208874	0.9960758	0.9747292418772564	0.4484492190419934	0.6152487343781082
Q2M3V2	0	0.06549650686609806	0.3225769	0.05016722408026756	0.8229362792104953	0.7440829339375105
Q7Z5R6	0	0.9386762727684036	0.14811061	0.09523809523809523	0.6401366612014833	0.6441909479215658
P00918	1	0.7103053622785508	0.14811061	0.08333333333333333	0.9084295968680248	0.8134084625730987
Q9BZ11	0	0.009167261062295337	0.14811061	0.0	0.05385769864536773	0.024813153167843244
Q5RHP9	0	0.10254397065947236	0.14811061	0.16666666666666666	0.3074287865474636	0.5056502711080549
Q9C0I9	0	0.17563581477962928	0.14811061	0.061728395061728385	0.07467757299856671	0.07897183183204062
Q96BD5	0	0.2446981648758383	0.14811061	0.10185185185185183	0.2972466231251225	0.33314338807887217
O43852	1	0.3443270933839164	0.26938963	0.015384615384615384	0.8371692726277867	0.8171334994724959
Q8WVN8	0	0.17577201103158455	0.14811061	0.15	0.5784025407924016	0.352164830475587
A1L167	0	0.34253514312229105	0.6486171	0.06896551724137931	0.21400283229708988	0.06162411102706924
O75486	0	0.10954659238158007	0.7759623000000001	0.1	0.3911382886224777	0.3410141516014481
Q9HCD6	0	0.17451772984101088	0.14811061	0.037719298245614034	0.5605774597511526	0.5841094297223592
P14324	1	0.4090694734947822	0.60093653	0.0	0.7561048734927263	0.6893113990893379
O60669	0	0.043153706783005695	0.21097408	0.1	0.11265233761052512	0.04557053411369222
Q8NEF9	1	0.7928184909748796	0.14811061	0.14285714285714285	0.8765967781851107	0.7933152361308269
O60667	0	0.04662254688680899	0.14811061	0.01694915254237288	0.1952733875382649	0.3135106635963352
Q3KQV9	0	0.4536309116601574	0.88369924	0.0	0.2400609722468499	0.08415798240393013
P17987	1	0.8116390251325543	0.6262118	0.2727272727272727	0.7782134370600688	0.8767505957694237
Q8N9E0	0	0.8166849781723585	0.29813436	0.3333333333333333	0.17560395017614625	0.17578428029323534
O76094	1	0.9341102337604102	0.7861513000000001	0.0	0.9597892031802508	0.9918489991536028
Q7Z6R9	0	0.10619414370361126	0.14811061	0.0	0.06473847259735471	0.03519738457888026
O75663	0	0.2903200897003244	0.14811061	0.3333333333333333	0.7920977377214233	0.7733219199137453
P20265	0	0.2375979170732069	0.14811061	0.019704433497536943	0.25110360717497765	0.1497196366452617
Q8NGT1	0	0.0040850486945020244	0.14811061	0.0	0.1451413592960702	0.05867094220073686
Q8IVB4	0	0.06878644568522373	0.14811061	0.07692307692307693	0.13258897396741368	0.05985330597687893
Q8N387	0	0.0206403403353184	0.14811061	0.0	0.11726979880932135	0.04930645371490662
O43709	1	0.4602282331788615	0.35116515	0.35714285714285715	0.9067542759335908	0.8530463388413367
Q96DI7	1	0.8378035015819087	0.14811061	0.18741633199464525	0.9038578355495849	0.9821567142347678
Q96DI8	0	0.4322761992687157	0.14811061	0.0	0.10698248561095497	0.09144168368717899
