UniprotID	Gene_Name	RBP_flag	protein_len	seqSVM_score	seqDNN_score	PPI_score	PIA_score	seqSVM_seqDNN_score	seqDNNseqSVM_PIA_score
Q0IIM8	TBC8B	0	1120	0.1396319364607696	0.22649363	0.18221036032982246	0.15437252501610665	0.541166475869982	0.5152249275603854
Q0IIN1	KRT77	0	578	0.07631442393380856	0.07927191	0.12783851850015232	0.12971008957313704	0.4539119692016858	0.4498047682473447
Q0IIN5	VCP	1	475	0.914623865265726	0.83626044	0.3233287688325389	0.5327623086916692	0.8751018414523379	0.8942210153881724
Q0JRZ9	FCHO2	0	810	0.3677934155923913	0.45008013	0.7027644297662161	0.667090061143356	0.6215355386453181	0.7768960083652736
Q0P5N6	ARL16	0	197	0.2731239343707749	0.036178764	0.10344557681735916	0.10365673720033226	0.5020170341483834	0.4682416908914713
Q0P5P2	C17orf67	0	114	0.05987964877640384	0.0053063730000000005	0.14779591831313288	0.1949434164281317	0.4025221569777437	0.4527559717609271
Q0P5Q0	TMSB4X	1	69	0.13810569431898326	0.7437185000000001	0.1923549633625006	0.12041326885097248	0.6157596768651121	0.5560647338781037
Q0P5T2	C6orf136	0	433	0.03931667795846553	0.063308775	0.3988464299618764	0.6269179587014789	0.4307986951736296	0.6823025675602494
Q0P5U8	FLJ90650	0	979	0.26946764100695936	0.14127636	0.5199689656724459	0.5847316089261843	0.5238500876275352	0.6918405066307213
Q0P631	TMEM131	0	263	0.13973952652872293	0.07332974	0.5079294822389617	0.6632984835784862	0.4764264222310195	0.7228551910403314
Q0P651	ABHD18	0	414	0.39421694109016897	0.037923224	0.12344872998188285	0.14418272345335215	0.5372186231297749	0.5087891810770282
Q0P6D6	CCDC15	0	951	0.4207393423579564	0.27637428	0.13703497985388938	0.17918474795787065	0.6163756045846709	0.5779055856303834
Q0P6H7	TRIM29	0	446	0.5160447846955221	0.23522998	0.15308936684021054	0.19481740839140602	0.6422794494126995	0.6024879380406754
Q0P6H9	TMEM62	0	643	0.015278728852206325	0.41634008	0.3694951008045206	0.3074950995958327	0.5152840995475243	0.5595460773946017
Q0PNE2	ELP6	0	266	0.2193628470541932	0.06167699400000001	0.4914823080616124	0.4885966276348115	0.498220644202706	0.6281835662003883
Q0VAA2	LRRC74A	0	488	0.04923811244376919	0.18548226	0.13024357219550048	0.15456561790700066	0.5007102368457171	0.4891151555373834
Q0VAA5	PLCXD2	0	305	0.1675413162498324	0.03514189	0.14225404929892171	0.06344110425638556	0.4684462886608358	0.4284064375367173
Q0VAF8	LOC729862	0	129	0.6001391185257506	0.086105525	0.12267939533275067	0.14010260123099882	0.6250353149244265	0.5713786800670659
Q0VAF9	LOC729862	0	96	0.6753564523326414	0.091171846	0.12267939533275067	0.14010260123099882	0.653231068391537	0.5911593134458161
Q0VAK6	LMOD3	0	560	0.8842216457914579	0.31547785	0.2859908292847915	0.4811222832018795	0.8137469189131938	0.8302212150922156
Q0VAL7	C21orf58	0	162	0.08088585941315013	0.11522015	0.06648171003700433	0.0598592739944392	0.461071979002623	0.4212696027968244
Q0VAM2	RASGEF1B	0	473	0.2879352241604622	0.10204513	0.3004913987960615	0.20349798662439805	0.5248850197490051	0.5247565989478566
Q0VAN4	C1QT3	0	246	0.30926375288120755	0.04382678	0.10320731586984816	0.07636409224307457	0.5181499513169459	0.4673637845416509
Q0VAQ4	SMAGP	0	97	0.02170615063849347	0.03677303	0.2227933882231096	0.1955281228217617	0.4064316256293298	0.4542297411427546
Q0VD86	INCA1	0	236	0.02943120453732332	0.010109399	0.1997811019335354	0.07353714598680924	0.3910796518414283	0.3894683737965543
Q0VDC6	FKBP1A	1	145	0.7788267901724109	0.58933544	0.21822331289259608	0.3355235791717657	0.7685680521027143	0.7484791399461809
Q0VDD7	C19orf57	0	668	0.06363929018520982	0.066676974	0.15854335628099905	0.13143970374490585	0.4447409604305496	0.4449327452416959
Q0VDD8	DYH14	0	3507	0.21565173093007795	0.55220073	0.11402988543635105	0.13591793657469795	0.6007209214631024	0.5499354190632464
Q0VDF9	HSPA14	0	509	0.7218763417067193	0.37176841	0.8753761303846403	0.922027347417698	0.7254224690394651	0.955952227249864
Q0VDG4	SCRN3	0	424	0.2854535636685362	0.4326934	0.7418975908694462	0.7144628454297969	0.6015964122274133	0.7952858721693543
Q0VDI3	TMEM267	0	215	0.0016000588899430662	0.0051975055	0.13621760625784005	0.15303134506360616	0.3656290341594696	0.4204831518304947
Q0VF96	CGNL1	0	1302	0.4508592821375912	0.6555637	0.7267316713986914	0.7981673444316764	0.6647909972170699	0.8655578055733884
Q0VFX4	YL016	0	171	0.07630544308786705	0.063932925	0.13374378575167378	0.11949064445151328	0.4502068600165224	0.4429912310648693
Q0VFZ6	CCDC173	0	552	0.7724073045433342	0.6512948000000001	0.09404189796329274	0.10179784364550032	0.7705957782676253	0.6962513422527398
Q0VG06	FAAP100	0	881	0.17713907624084962	0.048861373	0.1155057413544893	0.10119958401233957	0.48064861971129497	0.4536422839792776
Q0VG73	YC023	0	95	0.15845298899667715	0.06276321	0.10256736417446544	0.09105499474628742	0.47939928507654	0.44833699677691263
Q0VG75	XPO4	1	1124	0.7972529847355638	0.5947378000000001	0.10561989513285526	0.088959771587949	0.7781656456339814	0.7010109411496123
Q0VG99	MESP2	0	397	0.048785410949154506	0.0063131414000000005	0.14961308151533334	0.04893737424267877	0.3975301080037431	0.378482563706526
Q0VGE8	ZNF816	0	651	0.06659748684489407	0.0052610645	0.6648335754763907	0.3054995766459385	0.4068073122923957	0.5033156263147438
Q0VGL1	LAMTOR4	0	99	0.06868859439726943	0.108302094	0.3309295357294798	0.35373429083921953	0.4549438249469633	0.5476566390477335
Q0WX57	USP17L24	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L25	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L26	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L27	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L28	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L29	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0WX57	USP17L30	0	530	0.10890462215549952	0.064131424	0.08724843171427	0.3302283016705561	0.4638918256223116	0.5404120695560217
Q0ZGT2	NEXN	0	675	0.8716567039437193	0.62041384	0.7231017323138557	0.7397980239443521	0.8228454130199423	0.9053925832683482
Q10469	MGAT2	0	447	0.1717092919117393	0.008993988	0.2008107707664641	0.08454351612355354	0.4514924404636354	0.4286193333623762
Q10471	GALNT2	1	571	0.7971973629475071	0.8376681	0.6786153124767564	0.5764206478016406	0.8077996925182208	0.8491707484874094
Q10472	GALNT1	0	559	0.12460361764561945	0.25589266	0.5279119630664068	0.41825997830696415	0.5392445357079025	0.6184746487776946
Q10567	AP1B1	1	949	0.9648211286810396	0.7999299	0.8022319878695083	0.7655553249581888	0.930661786575509	0.9629934226164616
Q10570	CPSF1	1	1443	0.7971953713212415	0.8693249	0.9292086374282154	0.9860392948905728	0.8172042859350641	0.9973984320570488
Q10571	MN1	0	1320	0.07586831878078351	0.24705973	0.1563293400381055	0.2727054615387266	0.5223849081276832	0.5496841524507403
Q10586	DBP	0	325	0.1426208237711088	0.13909149	0.5879616381351244	0.4041798030807672	0.4867027242577902	0.584804889781892
Q10587	TEF	0	303	0.4443204599982133	0.57340914	0.35840513020912684	0.11296155408068816	0.6537521009211842	0.5822271156846184
Q10588	BST1	0	318	0.2379983166299032	0.04151459	0.1412873328354675	0.07077039739889705	0.4949084246871588	0.4492236876482024
Q10589	BST2	1	180	0.12130113374388972	0.9248314000000001	0.6265892733132606	0.541995639311139	0.7450159013718808	0.7851327897132471
Q10713	PMPCA	0	525	0.11821778470337728	0.22385275	0.36777043221649575	0.3614444476673067	0.5346819153072639	0.5923491713219698
Q10981	FUT2	0	343	0.16013037485920273	0.118314944	0.13009074446227495	0.04706876514764576	0.4890826735924352	0.4328598817731503
Q11130	FUT7	0	342	0.15494809049661512	0.014783658	0.12733317865225893	0.05467247056148957	0.4511944017698076	0.4125438414733605
Q11201	ST3GAL1	0	340	0.05922555485077668	0.18236876	0.1098294911078021	0.06277130095933832	0.5041274695326933	0.4510436408020074
Q11203	ST3GAL3	0	375	0.3706583929172663	0.05594438	0.4780969284226433	0.44443242255386506	0.5379677713864323	0.6277076394960603
Q11206	ST3GAL4	0	333	0.2346462356175864	0.15015917	0.024722957310917112	0.01015763773818204	0.5545371417034286	0.47187591646806004
Q12756	KIF1A	0	1690	0.17850986078877562	0.46945116	0.5156657947430402	0.5704972636907727	0.5805344717642558	0.7077974027555741
Q12765	SCRN1	1	414	0.6942143934488645	0.34215033	0.4473203021470793	0.3297600869503671	0.7122680719417942	0.6955307421200213
Q12766	HMGX3	0	1538	0.11800093716879866	0.6826736999999999	0.7529012052680667	0.5892030003553023	0.592895112574582	0.7235611017595379
Q12767	TMM94	0	1356	0.07631426681131855	0.045174148	0.2563264074617598	0.3956908762994016	0.4428000486525452	0.5612835991545025
Q12768	WASC5	1	1159	0.7970532572593043	0.6791378	0.9187754925726482	0.8679078821980055	0.7832203228604842	0.9390149266266103
Q12769	NU160	1	1436	0.7970751377861073	0.6172966999999999	0.9331975307226802	0.9772466019091948	0.7795339578295599	0.9918927409468532
Q12770	SCAP	0	1279	0.08380181697653476	0.08418416	0.4255481208518167	0.6010910222098395	0.4579956622989919	0.6791344800871666
Q12771		1	286	0.9903537285714944	0.9571120000000001	0.5	0.5582098135169794	0.983245070902556	1.0
Q12772	SRBP2	0	1141	0.452682952104625	0.15012999	0.3880697798284338	0.3713695797771015	0.6107444025317864	0.6413584524339402
Q12774	ARHG5	0	1597	0.13579136073521872	0.14830486	0.3155690611543556	0.33541470763664594	0.5274064310205759	0.5763314349834254
Q12778	FOXO1	0	655	0.2525149327992166	0.13344203	0.4241541595176345	0.3161872096176337	0.5181076733111936	0.5645907210750764
Q12788	TBL3	1	808	0.9111052385558271	0.7469206	0.9635548129141802	0.9920809226008744	0.8651250835604708	1.0
Q12789	TF3C1	1	2109	0.29979121523089397	0.5283641	0.8990139342086971	0.928310744545308	0.6163005790487508	0.9541158243708556
Q12791	KCMA1	0	1236	0.14203417400620486	0.024423216	0.3962018932062205	0.4257934430278361	0.4548331495425367	0.5807148261144103
Q12792	TWF1	1	350	0.8407750535057518	0.7778001999999999	0.8809176843530877	0.8126069847460241	0.8210324384985691	0.9301342794402973
Q12794	HYAL1	0	435	0.03804724032743967	0.039986417	0.289866431252192	0.12308134281889925	0.4188087964643905	0.4241601781012965
Q12796	PNRC1	0	327	0.22044927205790227	0.35818452	0.5	0.3001727716306985	0.5798399472166801	0.5941273144815835
Q12797	ASPH	1	758	0.8755323299812514	0.8147773	0.2361212445984988	0.144612382573598	0.8456137335283841	0.8114643854339679
Q12798	CETN1	0	172	0.8354559584011222	0.17205018	0.5050086929236249	0.3827536921066547	0.7747312085623097	0.7653062820256894
Q12799	TCP10	0	353	0.3308997313746299	0.14008799	0.1375736141002635	0.17377472495792587	0.5393246703973598	0.5220366701203429
Q12800	TFCP2	0	502	0.3515712171991662	0.41503316	0.7205163377670504	0.7845831776229041	0.6137085000803839	0.8439509226112769
Q12802	AKP13	1	2813	0.09977946989854132	0.80733436	0.5085809029990876	0.3783938728422448	0.6221381504224046	0.6511412847747932
Q12805	EFEMP1	0	493	0.06105097489677722	0.009999588	0.23964021989199616	0.13127810814218566	0.4089144571551781	0.4238371963534313
Q12809	KCNH2	0	1159	0.3623132030998124	0.022579506000000003	0.7349042537700722	0.4937034013422593	0.5184294801638589	0.6400370196092663
Q12815	TROAP	0	778	0.01810512125994924	0.05451327	0.1686445428793407	0.3976759273565915	0.4148048246493434	0.5481051109713058
Q12816	TROP	0	1431	0.07758338111993421	0.41492292	0.4129878576137699	0.3874617901111152	0.5433778835372469	0.6077832452206067
Q12824	SMARCB1	0	385	0.4529038435407893	0.2207219	0.7804007172634291	0.7575193055179515	0.6213855742740257	0.8283093514738102
Q12829	RAB40B	0	278	0.04372921236245485	0.08859737	0.07508715973630385	0.09740405794467223	0.4393218626946516	0.4264991865894513
Q12830	BPTF	1	3046	0.1583260725682769	0.8397476999999999	0.7100238369625171	0.7116446758942779	0.6476640734020481	0.8096884434656165
Q12834	CDC20	1	499	0.6286003454132919	0.9325026	0.4937463766928997	0.4651660518754584	0.8390578371221902	0.8500415198205269
Q12836	ZP4	0	540	0.009035564312600736	0.06769999	0.15679325299562893	0.06557075570551085	0.4130558889648796	0.3946332894767061
Q12837	POU4F2	0	409	0.13055779595687664	0.20487215	0.4487279889633245	0.12986284096373624	0.5349901902568972	0.5005401249640721
Q12840	KIF5A	0	1032	0.4630770920041072	0.79023707	0.7154146515513725	0.7003130442837815	0.6930217527382917	0.8226998286130167
Q12841	FSTL1	0	308	0.12203990735430845	0.02556879	0.10440914139182582	0.11843346402611175	0.4477902160580128	0.4413952041825264
Q12846	STX4	0	297	0.23640476176292505	0.4960487	0.3456979719984964	0.2941499118558221	0.596683489069031	0.6033255211503672
Q12849	GRSF1	1	480	0.8885598280906742	0.9356049999999999	0.9338069827342926	0.9252261380293092	0.9124593389534341	0.9873622256322208
Q12851	MAP4K2	0	820	0.0397185918622896	0.13541098	0.6485631503089202	0.33607072434965685	0.4431213325156912	0.5329078367726866
Q12852	MAP3K12	0	859	0.20114527786949968	0.2995811	0.3607420988753393	0.52838862035018	0.567858098502468	0.6795508312168188
Q12857	NFIA	0	509	0.07898335284582828	0.20193975	0.8758044145476079	0.8773724346649375	0.5170619860429679	0.8980342729586027
Q12860	CNTN1	0	1018	0.07622109980107107	0.12358279	0.2793095978064521	0.1926137481504495	0.4600776830277946	0.4826203728435635
Q12864	CDH17	0	832	0.07630453552752955	0.20658752	0.12494954715560662	0.0806004271921551	0.5172728577917476	0.4683806844445317
Q12866	MERTK	0	999	0.03428052924328125	0.07182545	0.3569749873337925	0.2610196305765498	0.42989874320577903	0.4948948266178597
Q12870	TCF15	0	199	0.2427928552519715	0.09760405	0.4901102325583047	0.08863183050740672	0.5123461003689724	0.4684510801339801
Q12872	SFSWAP	1	951	0.8698149665943503	0.96565163	0.9730265190320816	0.9876896448619024	0.9162635781112046	1.0
Q12873	CHD3	1	2000	0.6321123588804894	0.5944795999999999	0.7375222848033841	0.7533227108180774	0.7133222165551215	0.8576306190363879
Q12874	SF3A3	1	501	0.7970639949847693	0.68589747	0.9267843687011292	0.9859497581726341	0.7839280891162469	0.9968619826207912
Q12879	NMDE1	0	1464	0.06334272291919776	0.04132402	0.06941141588814935	0.05654176893214372	0.4336873798943309	0.4015348666186396
Q12882	DPYD	0	1025	0.5826263281251204	0.15231532	0.3813705503045223	0.4110527592352161	0.6563522722973485	0.6818230613575853
Q12884	FAP	0	760	0.18067454939389632	0.25436518	0.4601012978227294	0.2293861075977065	0.5553059826463653	0.5540808852252743
Q12887	COX10	0	443	0.12648453874928434	0.044454087	0.2424560590804118	0.1344390576384661	0.4622264656224424	0.4573309634191981
Q12888	TP53B	1	1972	0.2729264978035412	0.5731944	0.6592943270093039	0.6639710763922327	0.6166945525314826	0.773119849651192
Q12889	OVGP1	0	678	0.25271654341850985	0.04754095	0.2390646260876524	0.091301378699931	0.502772299916974	0.4630063368382944
Q12891	HYAL2	0	473	0.08311253197231698	0.11010819999999999	0.038297352754981896	0.02446680882182035	0.4613699085082984	0.4086158231062588
Q12893	TMEM115	0	351	0.02657002765130946	0.032242823	0.07110899627045157	0.15027312047398692	0.4068224759798348	0.4331404472384564
Q12894	IFRD2	0	506	0.14719966405598933	0.51632625	0.6820165775555066	0.8713602729296251	0.5781306753050104	0.9045374635719141
Q12899	TRIM26	1	539	0.6460924414533896	0.8322345999999999	0.7773665949987089	0.674914619925018	0.7536813248536329	0.8421365665046121
Q12901	ZNF155	0	538	0.08825929916855943	0.006018864499999999	0.03225915231268127	0.019571815340256368	0.4172162846881424	0.3779406107292412
Q12904	AIMP1	1	312	0.8889155722280282	0.94362515	0.8777829992256951	0.9628153171786336	0.9170774118041124	0.9946108141510358
Q12905	ILF2	1	390	0.7970830243806776	0.9662424999999999	0.9351729074052924	0.9849949820669356	0.8983653207497573	0.9986869004140572
Q12906	ILF3	1	894	0.9692112927143698	0.9663028	0.9250167602883076	0.9782464017558647	0.9739661115931731	1.0
Q12907	LMAN2	1	356	0.16627999827639306	0.74131685	0.7844236024284887	0.8295780839704193	0.6220213534708766	0.8791107109559305
Q12908	SLC10A2	0	348	0.016542975635285492	0.020600136	0.6235584531439391	0.06892695782073396	0.3910319481481632	0.3870378546235421
Q12912	LRMP	0	555	0.07949840740213086	0.09866389999999996	0.2873279186350363	0.3918237115027808	0.459183788494555	0.5676162351918219
Q12913	PTPRJ	1	1337	0.7971834505648938	0.3239023	0.5409843519129237	0.35866739552964355	0.7601100516633921	0.7480467952098384
Q12918	KLRB1	0	225	0.009995152729481878	0.031237413999999998	0.12111034078495116	0.049006013379876534	0.3949375096977023	0.3774258436687416
Q12923	PTN13	1	2485	0.2685548426546479	0.25178567	0.34845300992685585	0.2391535981934345	0.5772212024787746	0.5715112667677235
Q12926	ELAVL2	1	359	0.9493232797121292	0.9923538000000001	0.9403311567874656	0.9872521835635204	0.9486607222850068	0.9995407367093028
Q12929	EPS8	0	822	0.6141322242203375	0.36784634	0.4527855795310467	0.5109759892748376	0.6880438417971444	0.7378912563440044
Q12931	TRAP1	1	704	0.7971615952173755	0.6867726	0.9118979840764876	0.8985684897214558	0.7841517847630676	0.9561417985317366
Q12933	TRAF2	0	501	0.04192153739354229	0.25452948	0.3018793050502636	0.28383960081786097	0.5075986420968664	0.5459104448944887
Q12934	BFSP1	0	665	0.2276580720744018	0.6409808000000001	0.1274962188070644	0.09297211698839873	0.6138308039712888	0.5457693553404321
Q12946	FOXF1	0	379	0.08262800173184978	0.14736523	0.5446955715922337	0.3396220985430223	0.4649987666601779	0.545459806308608
Q12947	FOXF2	0	444	0.050821051907805566	0.012434553999999999	0.14091872050003093	0.0922635098880128	0.4050023958984232	0.40437739175747456
Q12948	FOXC1	0	553	0.18249960826892325	0.21688898	0.3851824898120767	0.17092524377195495	0.5528744883551306	0.5297692742510545
Q12950	FOXD4	0	439	0.04915735805577506	0.07720043	0.24009206291329044	0.07587982947650426	0.4392026672369341	0.4162150915398023
Q12951	FOXI1	0	378	0.15965630240440618	0.07240838	0.3216222878883258	0.09671611743505526	0.4817827912617658	0.4523305255489195
Q12952	FOXL1	0	345	0.09005015814450458	0.069384	0.6755768991040737	0.6043287045802048	0.4565797152576435	0.6794401262362694
Q12955	ANK3	1	4377	0.21291004101884373	0.94193643	0.7988390842003196	0.7491242199768756	0.8010476364682662	0.8963485091272889
Q12959	DLG1	0	904	0.2084189184604967	0.57233566	0.4929838778451573	0.519694044280046	0.6023262787758727	0.6937460767477502
Q12962	TAF10	0	218	0.7122679429503666	0.27734086	0.41783780057908587	0.4353497999976073	0.7132888183671169	0.7277035984281754
Q12965	MYO1E	1	1108	0.7971413452252811	0.73251784	0.8704763282860121	0.7514995898167925	0.7917594533256446	0.8922512808288225
Q12967	RALGDS	0	914	0.2766603015518382	0.71809983	0.17016630292793616	0.10520507290054464	0.6388548000646259	0.569302545678388
Q12968	NFAC3	0	1075	0.10119545245011492	0.093164474	0.7952312099833097	0.6146113524669315	0.4675631710612548	0.6870101035240178
Q12972	PPP1R8	1	351	0.7971160680248874	0.7329536999999999	0.7340214273042345	0.8319768569553285	0.7916566085031544	0.926095427714376
Q12974	PTP4A2	0	167	0.7504924416689988	0.22593157	0.2314940423446309	0.1703901907996632	0.7296026861828546	0.6691331157893523
Q12979	ABR	0	859	0.3412188181497965	0.41123053	0.6008071663491231	0.3159298738677224	0.6108567159126176	0.6210441327717031
Q12980	NPRL3	0	569	0.08865699194418934	0.018061424	0.2389889535786877	0.15243167575494446	0.4274806050063525	0.4442427916709295
Q12981	BNIP1	0	228	0.11546121269047875	0.04573711	0.1274932704055053	0.12209839618766907	0.4589596097558961	0.44919420342570027
Q12982	BNIP2	0	314	0.7014791437591726	0.194414	0.16580348334165956	0.13183339722733725	0.7037765093857955	0.6341791889770517
Q12983	BNIP3	0	259	0.041191291058844184	0.07298352599999999	0.10937803086138813	0.1077794612624341	0.4340814470123404	0.42755992187949865
Q12986	NFX1	1	1120	0.8062077140971209	0.63817894	0.8157257482362412	0.8513047634572918	0.7874462669075427	0.9320610848919572
Q12988	HSPB3	0	150	0.4008599966808504	0.10943014	0.4605700555094609	0.3608912691996371	0.5555800014132644	0.6030502007139845
Q12996	CSTF3	1	717	0.8879524613614117	0.9737405000000001	0.9534095759963914	0.9903598078591216	0.9259943133706128	1.0
Q12999	TSPAN31	0	210	0.005521168288060537	0.0015995679999999998	0.15333280191698895	0.033912522447493834	0.3616279385374464	0.3595330782090437
Q13002	GRIK2	0	908	0.29017745534177225	0.11158029	0.15385178374156486	0.08785822898200417	0.526885975102398	0.4781624105750274
Q13003	GRIK3	0	919	0.5	0.24442366	0.1251376535352874	0.062120740211971275	0.6343646464889714	0.550533655969812
Q13007	IL24	0	206	0.01466647024936061	0.039347764	0.4767199994594229	0.2273597945585981	0.4042865044768981	0.4684073201007369
Q13009	TIAM1	0	1591	0.11186304365095556	0.06653992	0.3945097904098583	0.2621445916730214	0.4649848048176155	0.5150849580161847
Q13011	ECH1	0	328	0.4036102538273718	0.5169367	0.5974498740622255	0.5869485030740584	0.636409366249272	0.7440504894670859
Q13015	MLLT11	0	90	0.062456390921554576	0.06786142	0.5453808558117031	0.34023647521687983	0.4445205145341831	0.5356444435290473
Q13017	RHG05	0	1502	0.4232414195979597	0.8250200999999999	0.7803613670250722	0.7108391496310382	0.6916510830357545	0.8274871579068803
Q13018	PLA2R	0	1463	0.06499537279414555	0.314887	0.2286296812798847	0.09026304667296484	0.5275687978562535	0.4796234218515879
Q13021	MALL	0	153	0.0040167252974796855	0.0052850354000000006	0.01978031433132525	0.018638802910928613	0.3671646661937138	0.3579727417532903
Q13023	AKAP6	0	2319	0.09306014503430286	0.41970977	0.3566343709930219	0.2518311264786278	0.5493960166428106	0.5587158421815712
Q13029	PRDM2	0	1718	0.2963728894049261	0.79832435	0.3171104652290063	0.4567194408270239	0.6614824554353494	0.6997436648155836
Q13033	STRN3	0	797	0.6399415195143296	0.28254077	0.3836410015949986	0.5670200852719106	0.6888320563350712	0.7605626139197433
Q13042	CDC16	0	620	0.6272748417255497	0.3725564	0.5919445659331708	0.4631355683196227	0.6926581797934652	0.7238925043683282
Q13043	STK4	0	487	0.28616468450254545	0.084594175	0.5913599130497761	0.4025561808703921	0.5221228760720993	0.6020917820115875
Q13045	FLII	1	1269	0.7970405763787918	0.66904724	0.9087960597625008	0.9288250052858528	0.7834528795277073	0.9702739202353212
Q13049	TRIM32	1	653	0.7972378613236716	0.53049135	0.3941402964377895	0.2598393352619649	0.7723182074495861	0.7343816915883519
Q13051	NFI	0	144	0.13271223765851112	0.10219969999999999	0.6621197588386402	0.7116353959773379	0.4790938734621584	0.7556474949597016
Q13057	COASY	0	564	0.18823239022380145	0.026611000000000003	0.5866260932870928	0.5837781454439137	0.4718046491116614	0.6712228194224361
Q13061	TRDN	0	729	0.7857914801107801	0.9070476000000001	0.19351998077578145	0.1411915596688785	0.8361274746619012	0.7932257074528887
Q13064	MKRN3	1	507	0.4790472828949624	0.7531264	0.1550138398589209	0.15047221464266702	0.6906322528095865	0.6284714653461383
Q13065	GAGE1	0	139	0.1445649680640786	0.027281601000000003	0.12510067453381762	0.059552546905429285	0.4576005795111345	0.41910586882185774
Q13066	GAGE2B	0	116	0.10958311259294487	0.094215885	0.12808752809033205	0.13198384011674966	0.4708660392511537	0.4606209564444974
Q13066	GAGE2C	0	116	0.10958311259294487	0.094215885	0.12808752809033205	0.13198384011674966	0.4708660392511537	0.4606209564444974
Q13068	GAGE4	0	117	0.14176851101169274	0.0868076	0.12787080778316345	0.05803777403456682	0.4805032709706022	0.4324408565932484
Q13069	GAGE5	0	117	0.11328880265695986	0.08558481	0.14503697510778682	0.18812876512952545	0.470036237616443	0.4854506071277606
Q13070	GAGE6	0	117	0.13002914230491944	0.08430613	0.13044264850203607	0.13539703269075673	0.4754498040625287	0.4651785450166064
Q13072	BAGE	0	43	0.010604923421836807	0.037897903	0.1268360572860151	0.12980865199289496	0.4000431674500886	0.41982405543045465
Q13075	BIRC1	0	1403	0.07627629348041028	0.1438398	0.26217653153415993	0.2779905161716395	0.4623151500200038	0.5195744759535892
Q13077	TRAF1	0	416	0.04008515696998723	0.11412297	0.22360245400819093	0.13882573952206134	0.4408009246084607	0.4465336474004205
Q13084	MRPL28	1	256	0.7317557031804591	0.8566303	0.9038317192630501	0.9815622120766296	0.7873400984340491	0.9957044029743362
Q13085	ACACA	1	2346	0.15452707186009995	0.50153303	0.8211169839313022	0.7641772407981351	0.5783256957747678	0.8203198488103219
Q13087	PDIA2	1	525	0.8567643737050735	0.8995394	0.37953984397389706	0.5684492793357501	0.8614823750447214	0.8918732972872441
Q13093	PLA2G7	0	441	0.39013077658346895	0.18754861	0.4324896437533214	0.12468555438996633	0.5990527511326276	0.5434594845978842
Q13094	LCP2	0	533	0.2616228077974749	0.6508201	0.2779504500036929	0.16080360437261562	0.622574073946161	0.5765608113641822
Q13098	GPS1	0	491	0.18867069593018795	0.13085528	0.6865108286835989	0.7442576365494717	0.5003220396003096	0.7858366980977137
Q13099	IFT88	0	833	0.4389626725499917	0.3796199	0.3816118806700874	0.178503382110965	0.6317921254946763	0.5900897391080904
Q13103	SPP2	0	211	0.057938890525287876	0.012599421000000001	0.10760416609829417	0.05515758849640308	0.4083587609828547	0.3860307196692323
Q13105	ZBTB17	0	803	0.0338067935305013	0.10953009	0.6300785642631179	0.6444409090015669	0.4368580844387	0.6943355877150499
Q13107	USP4	0	963	0.07627189513458038	0.54371613	0.7200319977303274	0.5999804690325914	0.5615188872713224	0.716635231850739
Q13111	CHAF1A	1	956	0.7970639471696481	0.66181004	0.7777913933057966	0.7833619862849172	0.7826283184630171	0.8982525067721489
Q13112	CHAF1B	0	559	0.6332609577564204	0.042481635	0.8092838399854554	0.8896641231628335	0.6284396014478044	0.925114591034796
Q13113	PDZK1IP1	0	114	0.011273705862355292	0.25336394	0.1830127309098521	0.11880384161041972	0.4913685023367042	0.4672082506993898
Q13114	TRAF3	0	568	0.25148769256725445	0.11442177	0.3364320502912105	0.3766409646230864	0.5161226238376173	0.5889865011725239
Q13115	DUSP4	0	394	0.1675006614341248	0.065351605	0.20550936686372911	0.17020247164897215	0.4823949489016871	0.4848324016225447
Q13117	DAZ2	1	558	0.6729811238405862	0.9389818000000001	0.19625824524521632	0.8373865829177567	0.8563917727703645	0.9525772284020416
Q13118	KLF10	0	480	0.3801193465192087	0.029937735	0.5691413247819833	0.3563671329835052	0.5280518816539155	0.5861456576238443
Q13123	IK	1	557	0.972149316007518	0.8995475	0.9163123484751844	0.8404629154650437	0.9657784941841212	0.9943312683221802
Q13126	MTAP	0	283	0.3101994308195976	0.24735712	0.7697240088252305	0.6467984044102629	0.5877243439406323	0.7502424946951669
Q13127	REST	0	1097	0.14396374318363173	0.664346	0.6027988867315823	0.4667048954797994	0.5986972969817306	0.6673286606798902
Q13129	RLF	0	1914	0.22005223517842185	0.3340298	0.5312015792741069	0.2447757360551881	0.5769616399119221	0.572820348112147
